scorer,,,W1,W1,W1,W1,W1,W1,W1,W1,W1,W1,W1,W1,W1,W1,W1,W1,W1,W1,W1,W1
labeled-data,094308_video,img2043.png,591.784143301733,720.2136251866457,597.6633129747612,722.9694859708776,603.3587585955073,725.1741745982632,608.8704801639713,726.4602429642381,613.6473055233066,729.5835518530344,619.5264751963348,732.5231366895484,626.3242651307736,734.9115493692161,632.3871588560839,738.5860304148588,638.2663285291121,742.0767874082192,643.9617741498581,745.3838203492976
labeled-data,094308_video,img2077.png,591.4166951971688,719.6624530297993,597.1121408179148,722.4183138140312,602.6238623863787,725.5416227028275,608.1355839548427,728.6649315916237,614.0147536278708,731.4207923758556,619.710199248617,733.8092050555233,624.8544727125166,736.197617735191,629.9987461764163,738.7697544671408,635.1430196403159,740.2395468853979,640.838465261062,741.7093393036549
labeled-data,094406_video,img0043.png,535.5657008235281,699.7914757888499,540.9708378049321,703.4530201956075,546.5503340438007,707.114564602365,552.4785487975987,710.601749751658,557.8836857790028,713.3914978710923,563.637541275336,716.3556052479913,569.2170375142048,719.6684311398195,575.1452522680027,723.8530533189711,581.42218553673,727.340238468264,587.6991188054573,730.4787051026276
labeled-data,094406_video,img0055.png,536.2631378533866,700.4889128187085,542.01699334972,703.8017387105368,547.2477710736594,706.9402053449004,553.1759858274573,709.9043127217994,558.755482066326,713.042779356163,565.5554931074472,717.7504793077085,572.3555041485683,721.2376644570014,578.8067966747603,725.0735681212236,585.2580892009522,728.9094717854458,590.8375854398208,732.3966569347388
labeled-data,094406_video,img0092.png,535.7400600809927,699.9658350463146,541.6682748347907,703.6273794530721,547.7708488460532,707.2889238598297,553.350345084922,710.2530312367287,559.1042005812553,713.2171386136276,564.3349783051947,716.7043237629206,569.3913967716694,720.0171496547489,575.1452522680027,722.8068977741832,580.5503892494067,726.2940829234761,585.9555262308107,729.9556273302337
labeled-data,094406_video,img0179.png,536.7862156257805,700.140194303779,542.1913526071846,703.627379453072,548.1195673609825,707.1145646023649,554.5708598871745,711.1248275240517,560.4990746409724,715.3094497032033,566.601648652235,719.1453533674255,573.4016596933562,723.1556162891123,579.6785929620835,726.6428014384053,585.9555262308107,729.9556273302335,591.7093817271441,733.4428124795264
labeled-data,094406_video,img0180.png,537.4836526556392,700.663272076173,543.5862266669018,705.0222535127891,550.0375191930937,708.8581571770114,556.8375302342148,712.8684200986983,563.2888227604068,716.8786830203851,569.9144745440633,720.7145866846073,576.1914078127905,724.8992088637588,582.1196225665885,728.3863940130517,588.0478373203864,731.69921990488,593.2786150443259,734.8376865392436
labeled-data,094406_video,img0292.png,536.6118563683159,700.4889128187084,542.7144303795785,703.9760979680013,547.9452081035179,707.1145646023649,553.1759858274572,710.2530312367286,557.7093265215381,713.0427793561629,562.5913857305482,715.483808960668,566.2529301373057,718.2735570801023,571.1349893463158,720.5402274271427,574.970893010538,723.5043348040416,579.8529522195481,726.4684421809407
labeled-data,094406_video,img0326.png,536.7862156257805,700.140194303779,542.5400711221139,703.627379453072,548.6426451333765,707.4632831172942,554.5708598871745,710.7761090091225,560.673433898437,714.43765341588,566.7760079096996,718.2735570801023,572.7042226634976,722.8068977741831,579.1555151896895,726.1197236660113,585.0837299434875,730.3043458451629,590.8375854398208,733.7915309944558
labeled-data,094406_video,img0735.png,535.3913415660634,700.663272076173,541.3195563198614,704.6735349978599,547.7708488460532,709.2068756919407,553.8734228573159,713.2171386136275,560.3247153835077,717.2274015353144,566.9503671671644,721.0633051995366,573.2273004358916,725.5966458936174,579.8529522195481,729.4325495578396,586.1298854882754,733.7915309944558,592.7555372719319,737.8017939161426
labeled-data,094406_video,img0742.png,536.4374971108513,702.0581461358902,542.7144303795785,706.068409057577,549.1657229057704,710.4273904941932,555.791374689427,714.7863719308093,562.0683079581543,718.6222755950315,568.1708819694168,722.4581792592537,574.0990967232148,726.8171606958699,580.2016707344774,730.4787051026275,585.7811669733461,734.1402495093851,592.4068187570026,737.627434658678
labeled-data,094406_video,img0782.png,535.7400600809926,701.5350683634963,541.8426340922553,706.068409057577,547.9452081035179,710.6017497516578,554.0477821147805,714.43765341588,560.1503561260431,718.2735570801023,566.2529301373057,722.2838200017891,572.0067856336391,726.4684421809407,577.935000387437,730.3043458451629,584.5606521710936,733.9658902519204,592.4068187570026,738.1505124310719
labeled-data,094406_video,img0834.png,536.088778595922,701.5350683634963,542.3657118646493,705.7196905426478,548.4682858759119,709.7299534643346,554.3965006297097,714.0889349009508,560.3247153835077,717.924838565173,566.601648652235,721.9351014868598,572.8785819209622,726.8171606958699,579.3298744471542,730.4787051026275,585.4324484584167,734.4889680243143,592.232459499538,738.3248716885365
labeled-data,094406_video,img1064.png,535.3913415660634,700.8376313336377,541.493915577326,705.1966127702539,547.422130331124,709.7299534643346,553.6990635998512,713.7402163860214,559.8016376111138,718.0991978226376,566.4272893947704,722.1094607443245,574.2734559806795,727.6889569831932,580.7247485068714,732.5710161922033,588.5709150927804,736.7556383713547,595.0222076189723,741.1146198079709
labeled-data,094406_video,img1109.png,536.4374971108513,701.0119905911023,542.0169933497199,705.1966127702539,548.4682858759119,709.3812349494053,554.5708598871745,713.7402163860214,560.673433898437,717.7504793077084,566.4272893947704,721.9351014868598,572.0067856336391,725.771005151082,577.4119226150431,729.9556273302335,582.9914188539117,733.6171717369912,589.7914298950329,737.104356886284
labeled-data,094406_video,img1195.png,535.3913415660634,700.4889128187084,541.6682748347906,704.6735349978599,547.422130331124,708.8581571770114,553.350345084922,712.1709830688396,559.1042005812552,715.6581682181326,564.1606190477299,719.4940718823548,569.565756029134,723.1556162891123,574.970893010538,726.6428014384053,580.2016707344774,730.8274236175567,585.9555262308107,734.3146087668497
labeled-data,094406_video,img1386.png,535.0426230511341,699.6171165313851,540.6221192900027,703.2786609381427,546.3759747863361,707.1145646023649,551.6067525102754,710.7761090091225,556.6631709767502,714.43765341588,561.8939487006896,717.924838565173,567.124726424629,721.4120237144659,572.1811448911037,725.2479273786881,576.8888448426492,729.0838310429103,582.1196225665885,732.0479384198093
labeled-data,094406_video,img1683.png,534.1708267638109,699.2683980164559,539.5759637452148,703.4530201956073,545.1554599840836,707.4632831172942,550.7349562229522,711.1248275240517,556.3144524618209,715.1350904457387,561.8939487006896,718.6222755950315,566.9503671671644,722.4581792592537,572.1811448911037,726.6428014384053,577.4119226150431,730.1299865876982,582.817059596447,734.3146087668497
labeled-data,094406_video,img1752.png,534.5195452787401,700.3145535612438,540.0990415176088,704.4991757403952,545.3298192415482,708.1607201471528,550.5605969654875,711.996623811375,555.6170154319623,715.483808960668,561.196511670831,718.6222755950315,566.0785708798411,722.6325385167185,571.4837078612451,726.1197236660113,576.8888448426492,730.3043458451629,582.2939818240532,733.4428124795264
labeled-data,094406_video,img1899.png,533.4733897339523,698.5709609865972,537.8323711705684,703.4530201956073,543.2375081519724,707.6376423747589,549.1657229057704,711.2991867815165,554.3965006297097,715.8325274755972,559.9759968685785,719.3197126248901,564.8580560775886,723.6786940615063,569.7401152865987,728.0376754981224,575.1452522680027,731.1761421324861,582.6427003389824,735.186405054173
labeled-data,094406_video,img2019.png,533.9964675063462,699.7914757888498,539.9246822601442,704.3248164829306,545.8528970139421,708.3350794046174,551.2580339953462,712.3453423263043,556.6631709767502,716.5299645054558,562.2426672156189,720.365868169678,567.4734449395582,725.5966458936174,572.7042226634976,730.6530643600921,577.4119226150431,736.5812791138901,583.863215141235,740.2428235206477
labeled-data,094406_video,img2059.png,534.3451860212755,699.7914757888498,540.2734007750735,704.3248164829306,545.8528970139421,708.8581571770114,551.6067525102754,713.3914978710922,557.1862487491442,717.401760792779,562.7657449880128,721.7607422293952,568.3452412268815,726.294082923476,573.7503782082855,730.3043458451629,579.8529522195481,734.3146087668497,585.6068077158815,739.0223087183952
labeled-data,094437_video,img0159.png,530.9429667261228,699.2036788408111,536.2513639170423,702.4703848044538,541.0153101140214,704.5120760317307,545.5070308140303,707.234331001433,550.4070897594945,709.8204732226502,555.579374201929,711.7260517014419,560.4794331473931,714.312193922659,564.9711538474021,717.1705616408465,568.6461980565002,719.6205911135786,573.001806008024,722.6150715802512
labeled-data,094437_video,img0217.png,529.8540647382418,699.2036788408111,533.9374471927954,701.5175955650581,537.3402659049233,702.606497552939,541.2875356109917,705.0565270256711,545.5070308140303,706.8259927559776,550.1348642625243,709.1399094802246,554.0821339685926,711.0454879590162,556.9405016867802,712.2705026953823,560.0710949019378,714.8566449165995,563.3378008655807,716.7622233953912
labeled-data,094437_video,img0231.png,531.4874177200633,698.5231150983855,534.754123683706,700.292580828692,538.0208296473488,702.4703848044538,540.8791973655362,703.69539954082,543.3292268382684,705.0565270256711,546.5959328019112,706.5537672590074,549.7265260170689,708.323232989314,552.9932319807117,710.5010369650757,555.7154869504141,712.1343899468972,558.7099674170867,714.5844194196293
labeled-data,094437_video,img0273.png,482.7746345149151,719.7647084258176,489.3935064167552,720.0956520209096,494.5231321406813,719.2682930331796,500.81106044742944,717.4481032601735,506.2716297664475,714.6350827018915,511.4012554903736,711.4911185485174,515.8689940241158,708.5126261926894,520.9986197480418,706.0305492294993,525.7973018768758,702.5556414810333,530.59598400571,698.0879029472912
labeled-data,094437_video,img0281.png,448.8529160179845,723.2396161742837,454.8099007296406,721.0884828061857,460.7668854412967,719.7647084258176,466.55839835540684,718.9373494380876,472.34991126951695,717.4481032601735,478.4723677787191,717.1171596650815,484.5948242879212,716.1243288798055,490.8827525946693,715.6279134871675,497.00520910387144,715.7933852847135,502.6312502204355,713.8077237141615
labeled-data,094437_video,img0289.png,441.57215692596037,722.2467853890076,447.8600852327085,721.0884828061857,453.8170699443646,719.5992366282716,460.10499825111276,718.2754622479035,466.22745476031486,716.9516878675355,472.18443947197096,716.2898006773515,478.6378395762651,714.8005544994375,484.7602960854672,715.4624416896215,491.04822439221533,713.9731955117074,497.3361526989634,712.9803647264315
labeled-data,094437_video,img0313.png,434.7878132265743,722.5777289840996,442.0685723185984,720.9230110086396,448.85291601798457,719.5992366282716,455.8027315149167,718.1099904503576,462.75254701184883,717.1171596650815,469.70236250878094,715.9588570822596,476.32123441062106,715.4624416896215,482.7746345149152,713.6422519166155,489.2280346192093,712.6494211313394,495.5159629259574,712.3184775362474
labeled-data,094437_video,img0554.png,433.96045423884425,722.0813135914616,439.9174389505004,721.4194264012776,445.8744236621565,720.5920674135476,451.8314083738126,719.4337648307255,458.2848084781067,718.7718776405416,464.40726498730885,717.7790468552655,470.52972149651094,717.6135750577196,476.65217800571304,716.6207442724435,482.7746345149152,715.7933852847135,488.23520383393327,715.1314980945295
labeled-data,094437_video,img0655.png,440.5793261406844,723.2396161742837,446.7017826498865,722.0813135914616,452.8242391590886,720.9230110086396,459.11216746583676,720.4265956160016,465.06915217749287,718.9373494380876,471.026136889149,718.7718776405416,477.14859339835107,717.7790468552655,483.2710499075532,716.9516878675355,489.0625628216633,715.7933852847135,495.18501933086543,714.6350827018915
labeled-data,094437_video,img0874.png,428.9963003124642,724.7288623521977,435.1187568216663,725.0598059472896,441.0757415333224,725.7216931374737,447.1981980425245,725.7216931374737,453.32065455172665,725.5562213399277,459.44311106092874,726.0526367325657,465.40009577258485,727.2109393153877,471.35708048424095,728.2037701006637,477.31406519589706,728.5347136957557,483.6019935026452,728.5347136957557
labeled-data,094437_video,img1155.png,426.84516694436616,724.5633905546517,433.4640388462063,725.5562213399277,439.9174389505004,726.0526367325657,446.3708390547945,725.7216931374737,452.8242391590886,726.3835803276577,459.44311106092874,727.3764111129337,465.7310393676769,729.1966008859398,472.184439471971,730.8513188613998,478.6378395762651,731.5132060515838,484.92576788301324,732.8369804319518
labeled-data,094437_video,img1224.png,427.01063874191215,724.5633905546518,433.13309525111424,725.2252777448359,439.09007996277035,725.3907495423819,445.3780082695185,725.5562213399279,451.3349929811746,726.8799957202959,457.1265058952847,728.8656572908479,462.9180188093948,729.858488076124,469.0404753185969,730.8513188613999,474.997460030253,731.844149646676,481.28538833700117,733.002452229498
labeled-data,094437_video,img1274.png,426.84516694436616,724.2324469595599,433.2985670486603,724.8943341497438,439.4210235578624,725.3907495423819,445.3780082695185,725.7216931374738,451.5004647787206,726.7145239227499,457.7883930854687,727.707354708026,463.74537779712483,729.031129088394,470.033306103873,730.354903468762,476.6521780057131,731.67867784913,483.1055781100072,732.009621444222
labeled-data,094437_video,img1667.png,426.01780795663615,725.0598059472899,431.97479266829225,726.3835803276579,438.09724917749435,727.2109393153879,444.3851774842425,728.203770100664,450.6731057909906,728.8656572908479,456.4646187051007,730.0239598736699,462.4216034167568,731.347734254038,468.2131163308669,732.671508634406,474.33557284006906,733.498867622136,479.79614215908714,735.8154727877801
labeled-data,094437_video,img1674.png,425.5213925639981,724.3979187571059,431.4783772756542,724.8943341497438,437.26989018976434,726.0526367325659,443.22687490142044,727.0454675178419,449.18385961307655,728.203770100664,454.47895713454864,729.362072683486,459.11216746583676,729.6930162785779,463.41443420203285,731.347734254038,469.20594711614297,732.5060368368601,474.33557284006906,734.326226609866
labeled-data,094437_video,img1758.png,424.1976181836301,724.7288623521979,430.32007469283224,725.3907495423819,436.27705940448834,726.5490521252038,442.39951591369044,726.8799957202959,448.52197242289253,727.8728265055719,454.6444289320947,728.3692418982099,460.6014136437508,730.685847063854,466.5583983554069,731.844149646676,472.349911269517,733.167924027044,479.1342549689031,734.326226609866
labeled-data,094437_video,img1793.png,431.14743368056224,723.7360315669218,437.26989018976434,723.9015033644679,442.5649877112364,724.0669751620138,448.19102882780055,724.7288623521979,453.6515981468186,725.8871649350199,459.11216746583676,727.0454675178419,463.9108495946708,727.8728265055719,469.70236250878094,729.1966008859399,475.32840362534506,730.520375266308,481.45086013454716,732.340565039314
labeled-data,094437_video,img1830.png,432.63667985847627,721.7503699963698,439.09007996277035,723.4050879718299,445.3780082695185,723.7360315669218,451.5004647787206,724.3979187571059,457.1265058952847,725.7216931374738,463.2489624044868,726.5490521252038,469.53689071123495,727.707354708026,475.9902908155291,729.527544481032,482.27821912227716,730.685847063854,488.7316192265713,731.67867784913
labeled-data,094437_video,img1879.png,433.9604542388443,722.2467853890079,440.4138543431384,723.5705597693759,446.3708390547945,724.8943341497438,452.3278237664506,726.0526367325659,458.28480847810675,727.8728265055719,464.07632139221687,729.6930162785779,469.70236250878094,731.67867784913,475.32840362534506,733.3333958245901,480.95444474190913,735.153585597596,486.91142945356523,736.9737753706021
labeled-data,094437_video,img2138.png,432.30573626338423,722.0813135914618,438.09724917749435,722.9086725791918,443.7232902940585,724.2324469595599,449.18385961307655,725.0598059472899,454.31348533700265,726.5490521252038,458.7812238707447,728.0382983031179,463.2489624044868,730.0239598736699,467.5512291406829,731.67867784913,472.515383067063,732.671508634406,477.4795369934431,734.4916984074121
labeled-data,094508_video,img0029.png,430.4839118435908,722.506684042871,435.31146831024444,724.4377066295325,439.65626913023266,725.8859735695286,443.84015140133243,726.6905663139709,447.86311512354376,728.2997518028554,452.52975304130894,729.7480187428515,456.7136353124087,731.357204231736,460.5756804857316,733.6100639161743,464.7595627568314,735.0583308561704,468.62160793015425,736.3456792472781
labeled-data,094508_video,img0175.png,431.1275860391446,722.1848469450941,435.63330540802133,723.4721953362018,439.8171876791211,724.7595437273094,443.51831430355554,725.8859735695286,447.3803594768784,726.8514848628594,450.92056755242436,728.1388332539669,454.46077562797035,729.587100193963,458.32282080129323,730.7135300361822,462.02394742572767,731.6790413295129,466.046911147939,732.805471171732
labeled-data,094508_video,img0187.png,431.44942313692155,721.8630098473172,435.7942239569098,723.1503582384249,439.97810622800955,724.7595437273094,444.1619884991093,725.8859735695286,448.0240336724322,727.4951590584132,452.04699739464354,728.6215889006323,455.4262869213011,730.3916929384053,459.28833209462397,731.8399598784014,463.6331329146122,732.9663897206206,467.6560966368236,734.7364937583935
labeled-data,094508_video,img0626.png,432.09309733247534,722.0239283962057,435.7942239569098,723.3112767873133,439.8171876791211,723.7940324339787,443.51831430355554,724.7595437273094,447.54127802576687,726.2078106673055,451.08148610131286,727.6560776073015,454.6216941768588,729.2652630961861,458.1619022524048,730.5526114872937,461.3802732301739,732.6445526228437,464.9204813057198,734.0928195628397
labeled-data,094508_video,img0829.png,431.9321787835869,721.8630098473172,436.2769796035751,723.3112767873133,440.139024776898,724.2767880806441,444.3229070479978,725.0813808250863,448.18495222132066,726.5296477650825,452.3688344924205,727.1733219606363,456.2308796657434,728.7825074495207,459.61016919240086,730.7135300361822,463.3112958168353,732.4836340739552,469.74803777237344,734.5755752095051
labeled-data,094508_video,img0939.png,432.7367715280292,721.8630098473172,436.92065379912896,722.9894396895364,440.78269897245184,723.7940324339787,445.2884183413285,724.7595437273094,449.4723006124283,726.5296477650825,453.4952643346396,727.9779147050785,457.0354724101856,729.9089372917399,461.05843613239693,731.6790413295129,465.0813998546083,733.7709824650628,470.71354906570417,734.897412307282
labeled-data,094508_video,img0981.png,432.2540158813638,722.1848469450941,436.43789815246356,722.9894396895364,440.139024776898,723.7940324339787,445.12749979244006,724.9204622761979,450.437811905759,727.0124034117478,455.4262869213011,728.7825074495207,460.09292483906626,730.8744485850707,464.5986442079429,732.9663897206206,469.26528212570804,734.4146566606166,473.9319200434732,736.0238421495012
labeled-data,094508_video,img1088.png,431.9321787835869,721.2193356517635,436.92065379912896,722.828521140648,441.909128814671,723.7940324339787,446.7366852813246,725.0813808250863,450.2768933568706,727.1733219606363,454.46077562797035,728.4606703517438,458.4837393501817,729.7480187428515,462.34578452350456,731.8399598784014,466.5296667946044,733.6100639161743,470.8744676145926,735.3801679539473
labeled-data,094508_video,img1187.png,430.71961475087176,719.8983866919503,435.6837686772518,720.3948020845884,439.9860354134479,720.7257456796804,444.122830352098,721.2221610723184,448.59056888584007,721.5531046674104,452.72736382449017,722.2149918575944,456.6986869655942,722.8768790477784,461.6628408919743,723.8697098330545,466.2960512232624,725.1934842134225,471.4256769471885,726.6827303913365
labeled-data,094508_video,img1269.png,432.0433891312398,719.4019712993123,437.00754305761984,720.3948020845884,441.80622518645396,720.7257456796804,446.439435517742,721.2221610723184,451.23811764657614,722.7114072502324,455.8713279778642,723.5387662379624,461.0009537017903,724.2006534281464,465.7996358306244,725.5244278085145,470.7637897570045,727.0136739864284,476.0588872784766,728.0065047717045
labeled-data,094508_video,img1286.png,431.87791733369374,719.2364995017664,436.84207126007385,720.5602738821343,441.80622518645396,720.8912174772264,446.439435517742,721.7185764649564,450.9071740514841,721.5531046674104,455.2094407876802,722.5459354526864,459.6771793214223,723.2078226428704,464.14491785516435,723.5387662379624,469.27454357909045,725.0280124158764,475.06605649320056,725.8553714036065
labeled-data,094508_video,img1393.png,431.71244553614775,719.0710277042203,436.3456558674358,719.5674430968584,440.8133944011779,719.5674430968584,445.28113293492004,720.0638584894964,449.7488714686621,721.0566892747723,454.2166100024042,721.7185764649564,459.18076392878424,722.3804636551404,463.31755886743434,723.3732944404164,467.7852974011764,724.5315970232384,472.7494513275565,725.6898996060604
labeled-data,094508_video,img1445.png,432.0433891312398,718.9055559066743,437.83490204534985,719.5674430968584,443.79188675700595,720.7257456796804,449.4179278735701,721.8840482625023,454.8784971925882,723.2078226428704,460.3390665116063,724.3661252256925,465.9651076281704,725.6898996060604,471.4256769471885,727.6755611766125,477.0517180637526,728.1719765692505,483.3396463705007,729.1648073545265
labeled-data,094508_video,img1511.png,431.05055834596374,718.7400841091284,436.67659946252786,720.3948020845884,442.302640579092,721.3876328698643,448.09415349320204,722.7114072502324,454.05113820485815,723.3732944404164,459.6771793214223,724.6970688207845,465.13774864044035,726.3517867962445,471.0947333520965,727.6755611766125,477.2171898612986,728.6683919618886,482.84323097786273,730.4885817348945
labeled-data,094508_video,img1800.png,430.5541429533257,718.7400841091284,436.84207126007385,720.5602738821343,442.96452776927595,722.3804636551404,448.7560406833861,723.5387662379624,454.2166100024042,726.0208432011525,459.6771793214223,727.8410329741585,465.6341640330784,728.9993355569806,470.2673743643665,730.4885817348945,475.06605649320056,731.9778279128086,480.3611540146727,732.4742433054466
labeled-data,094508_video,img1842.png,430.71961475087176,718.5746123115823,436.01471227234384,719.8983866919503,440.4824508060859,721.0566892747723,445.28113293492004,722.3804636551404,450.9071740514841,724.2006534281464,457.02963056068626,726.5172585937904,462.15925628461235,728.0065047717045,468.61265638890643,729.6612227471645,474.4041693030166,731.1504689250786,478.21002064657466,732.6397151029926
labeled-data,094508_video,img1873.png,431.2160301435098,719.0710277042203,436.84207126007385,720.0638584894964,442.13716878154594,721.8840482625023,447.4322663030181,722.8768790477784,452.06547663430615,724.8625406183304,456.6986869655942,726.5172585937904,461.8283126895203,728.5029201643425,467.7852974011764,728.8338637594345,472.7494513275565,730.3231099373486,477.38266165884465,730.8195253299865
labeled-data,094508_video,img1874.png,431.3815019410558,718.7400841091284,437.00754305761984,720.3948020845884,441.64075338890797,721.3876328698643,445.77754832755807,722.3804636551404,450.2452868613001,723.8697098330545,455.0439689901342,725.6898996060604,459.8426511189683,727.5100893790665,464.6413332478024,728.3374483667965,469.10907178154446,729.6612227471645,473.9077539103786,731.4814125201706
labeled-data,094508_video,img2116.png,429.5613121680497,718.9055559066743,434.6909378919758,720.8912174772264,440.31697900853993,722.3804636551404,445.77754832755807,724.0351816306004,451.5690612416681,725.3589560109684,456.86415876314027,727.1791457839745,462.49019987970433,728.9993355569806,467.7852974011764,729.9921663422565,472.58397953001054,731.6468843177165,477.71360525393663,732.8051869005386
labeled-data,094508_video,img2164.png,430.88508654841775,718.7400841091284,435.68376867725186,720.5602738821343,439.98603541344795,721.8840482625023,444.619245744736,723.0423508453244,449.2524560760241,724.2006534281464,453.8856664073122,725.8553714036065,459.0152921312383,727.3446175815204,463.31755886743434,728.5029201643425,467.7852974011764,729.6612227471646,473.08039492264857,731.8123561152627
labeled-data,094614_video,img0021.png,405.32069293039183,295.85955262722837,410.6943400968222,301.23319979365874,416.2829331499098,305.74706341346024,421.2266885430257,312.4103858998339,428.31990280271384,318.8587624995503,436.2729006090308,324.87724732595234,442.50633132209,332.18540747229764,448.0949243751776,335.40959577215585,452.39384210832185,339.49356761864294,457.7674892747522,343.14764769181556
labeled-data,094614_video,img0027.png,403.60112583713413,295.2147149672567,408.32993534359287,299.94352447371546,414.3484201699949,304.45738809351695,420.3669049963969,309.8310352599473,426.1704439361417,314.3448988797488,431.54409110257205,319.50360015952197,436.91773826900237,324.44735555263793,441.4316018888039,328.9612191724394,446.1604113952626,333.69002867889816,451.10416678837856,339.2786217319857
labeled-data,094614_video,img0239.png,398.22747867070376,295.64460674057113,401.6666128572192,301.8780374536304,405.96553059036347,307.0367387334035,409.8345565501934,311.9804941265195,414.7783119433093,318.4288707262359,419.7220673364252,324.87724732595234,425.09571450285557,332.4003533589549,430.25441578262877,338.6337840720141,434.1234417424586,343.79248535178726,438.85225124891736,350.6707537248181
labeled-data,094614_video,img0494.png,395.00329037084555,299.2986868137438,397.5826410107321,305.1022257534886,400.59188342393315,311.9804941265195,402.74134229050526,318.8587624995503,405.7505847037063,325.0921932126096,408.7598271169073,331.540569812326,413.0587448500516,338.6337840720141,415.85304137659534,345.94194421835937,418.0025002431675,352.82021259139026,421.2266885430257,360.55826451104997
labeled-data,094614_video,img0495.png,396.72285746410324,298.43890326711494,399.3022081039898,305.53211752680306,400.80682931059033,311.550602353205,402.74134229050526,317.9989789529215,405.10574704373465,323.58757200600905,407.470151796964,328.7462732857822,409.4046647768789,333.26013690558375,410.6943400968222,337.77400052538525,412.62885307673713,344.43732301175885,416.0679872632526,352.1753749314186
labeled-data,094614_video,img0807.png,397.1527492374177,304.45738809351695,397.1527492374177,308.54135994000404,397.1527492374177,315.2046824263777,396.72285746410324,320.1484378194936,396.29296569078883,325.3071390992668,396.29296569078883,330.2508944923827,397.79758689738935,336.0544334321275,398.22747867070376,341.2131347119007,398.442424557361,346.37183599167383,399.08726221733264,353.0351584780475
labeled-data,094614_video,img0808.png,397.1527492374177,303.16771277357367,397.5826410107321,309.1861975999757,397.1527492374177,314.55984476640606,397.1527492374177,320.36338370615084,397.3676951240749,327.0267061925245,397.79758689738935,332.6152992456121,398.8723163306754,338.84872995867136,399.08726221733264,344.8672147850733,398.8723163306754,351.31559138478974,399.3022081039898,358.6237515311351
labeled-data,094614_video,img0872.png,451.96395033500744,302.0929833402876,446.37535728191983,304.45738809351695,441.4316018888039,306.1769551867747,435.6280629490591,307.466630506718,430.03946989597154,309.8310352599473,424.66582272954116,311.9804941265195,419.0772296764536,313.70006121977724,413.488636623366,315.6345741996921,407.9000435702784,318.21392483957874,401.451666970562,320.5783295928081
labeled-data,094614_video,img0991.png,442.9362230954044,354.5397796846479,448.73976203514917,351.5305372714469,454.7582468615512,346.58678187833095,461.42156934792484,344.0074312384444,467.01016240101245,340.1384052786145,475.17810609398657,340.568297051929,483.560995673618,340.35335116527176,490.4392640466488,337.9889464120424,498.82215362628017,337.9889464120424,505.9153678859683,335.83948754547026
labeled-data,094614_video,img0992.png,440.7867642288322,356.0444008912484,447.2351408285487,352.3903208180758,453.68351742826513,348.3063489715887,460.56178580129597,344.6522688984161,466.7952165143552,340.1384052786145,474.1033766607005,336.69927109209914,481.84142858036023,334.549812225527,489.7944263866772,332.1854074722976,498.39226185296576,331.7555156989832,505.4854761126538,334.11992045221257
labeled-data,094614_video,img1056.png,399.7320998773042,385.9218791366013,404.6758552704202,381.83790729011423,409.6196106635361,377.53898955696997,415.2082037166237,373.24007182382564,420.1519591097396,368.9411540906814,425.3106603895128,364.4272904708798,430.0394698959715,360.3433186243928,434.7682794024302,356.0444008912485,438.8522512489173,351.7454831581042,444.6557901886621,345.94194421835937
labeled-data,094614_video,img1062.png,399.7320998773042,386.35177090991573,404.6758552704202,382.6976908367431,408.97477300356445,378.3987731035988,414.1334742833376,374.52974714376893,419.7220673364252,370.01588352396743,425.52560627617,365.0721281308515,430.0394698959715,360.55826451104997,435.41311706240185,354.9696714579624,439.9269806822034,350.4558078381609,446.1604113952626,344.6522688984161
labeled-data,094614_video,img1291.png,376.08805234501057,377.3240436703127,382.96632071804146,373.66996359714005,390.70437263770117,370.2308294106246,398.44242455736094,367.22158699742357,406.3954223636779,363.56750692425095,412.8437989633943,360.5582645110499,419.72206733642514,357.3340762111917,426.60033570945603,353.6799961380191,433.04871230917246,350.67075372481804,441.64654777546104,347.66151131161706
labeled-data,094614_video,img1364.png,375.8731064583534,376.67920601034103,383.39621249135587,373.88490948379723,390.489426751044,370.0158835239674,397.3676951240748,366.57674933745193,404.4609093837629,363.7824528109081,411.3391777567938,360.5582645110499,418.2174461298247,357.3340762111917,425.74055216282716,353.89494202467625,431.32914521591476,351.1006454981325,437.9924677022884,347.66151131161706
labeled-data,094614_video,img1454.png,375.4432146850389,376.8941518969982,382.7513748313842,373.88490948379723,390.70437263770117,370.2308294106246,397.3676951240748,367.22158699742357,404.4609093837629,364.4272904708798,411.554123643451,360.9881562843644,419.0772296764535,357.76396798450617,426.3853898227988,354.96967145796236,433.04871230917246,351.3155913847897,439.92698068220335,348.52129485824594
labeled-data,094614_video,img1613.png,375.65816057169616,377.10909778365544,382.3214830580698,374.31480125711164,388.554913771129,371.0906129572535,395.0032903708455,368.7262082040241,401.2367210839047,366.1468575641375,407.04026002364947,363.56750692425095,413.05874485005154,360.77321039770715,420.3669049963968,357.54902209784893,426.1704439361416,354.96967145796236,430.0394698959715,354.5397796846479
labeled-data,094614_video,img1747.png,377.1627817782967,376.4642601236838,383.6111583780131,374.5297471437689,388.554913771129,371.73545061722507,393.28372327758774,368.9411540906813,398.6573704440181,366.3618034507947,403.81607172379125,364.642236357537,410.0495024368505,363.1376151509365,415.8530413765953,361.4180480576788,422.08647208965454,359.6984809644211,428.53484868937096,355.614509117934
